"V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64"
"1446" 0.150142658 0.066442957 -0.330311255 -0.54697107 -0.124090385 -0.724018844 0.56508651 -0.197963253 -0.164520932 0.135229949 -0.652581219 -0.611382879 -0.399731576 -0.068707198 -0.539396581 -0.513328754 -0.876829663 -0.56651453 NA -1.105939064 -0.984301943 -0.781541331 -2.07544952 -0.457284857 -1.039023497 -2.224698554 -0.271939966 0.079457921 -0.760569857 0.604862266 -0.584472164 -1.052683357 -0.134674903 -0.570575628 -0.111825815 -0.25902983 -1.02443289 -0.755661086 -2.486507931 -1.702650294 -0.928363313 -0.42159449 -0.462829425 -0.16629074 -0.289951312 -0.266312047 -0.437575162 -0.550953415 -0.772839949 -0.619525041 -0.416121688 -0.583037958 -0.040717833 -0.702591639 -0.106583485 -1.191385689 -0.057841 0.069899127 -0.7271177 -1.031982206 -0.453657951 -0.912796843 NA
"1447" 0.944450498 1.122166042 1.238403216 0.489806257 0.717254256 0.864955331 0.951039924 0.623529114 1.422119894 1.048581355 0.459953293 0.4010554 NA 0.539413081 0.521350047 0.23594131 NA 0.329519551 0.443787982 -0.171856507 0.166192175 -0.093981063 -0.259159406 0.486061509 0.336472237 -0.532219517 0.786591985 0.443787982 0.89216196 0.655601065 1.124474948 0.653054087 0.496097698 0.313130497 0.761739972 0.771773501 NA NA -0.545589616 -0.05921936 0.163138737 -0.156770776 -0.105916226 0.693047176 0.362488015 0.438512962 0.832039179 0.634458184 0.546791044 NA 0.687179409 0.51234447 0.857559317 0.501017683 0.880829344 0.959503466 0.775786514 0.568207346 0.575601617 0.525793051 0.272466907 0.510965614 0.19803085
"1448" 1.581347032 0.755981125 NA 1.065331234 1.300300648 1.453859547 1.790275035 1.444233026 1.826032063 1.308549012 1.208303414 0.921198668 1.194376911 0.465367901 0.283146804 1.058345695 0.726098281 0.822155861 0.367555535 0.115112807 1.03442926 0.623100182 0.215030731 1.963469365 1.010836984 1.61921001 1.640626454 1.527077521 1.799248027 1.056956613 1.131111747 1.657275242 1.255416587 NA 0.439222205 1.326544357 1.208512484 0.747540664 1.530069977 0.61917766 1.140010117 NA NA 1.409180465 0.641064101 0.12283691 1.114977643 0.926439063 1.541073415 1.576914721 1.270378332 1.623360541 1.307359373 1.292560438 1.809746724 1.297463147 1.454256702 1.031296581 0.647835958 NA 1.187050425 1.108529616 1.101075918
"1449" -0.681416258 -1.054404034 -1.043556083 -0.074400323 0.689841724 -0.202116184 0.556410657 0.601360785 0.254487168 -0.003405793 -0.767439785 -0.300294611 -0.552863635 -0.145603974 NA -0.157824085 -0.667089646 -0.947007705 -1.496109227 -1.041287222 -0.768086267 -0.789658081 -0.970219074 0.56565466 -0.646836278 -0.0629398 -0.085340047 0.223943232 0.168391651 0.29684001 NA 0.008563231 -0.252701104 -1.46793835 -1.028340236 -0.029016949 -0.263835346 -0.064751877 -0.361256853 -0.666700011 -0.523910863 -0.05287349 -0.248333162 0.346988178 0.058363243 -0.764428383 -0.361831071 -0.367302647 -0.146529793 0.331675034 0.078441426 0.438448461 0.194744077 -0.02040681 0.233410664 -0.247692424 0.667470334 0.226099179 -0.381114017 0.244278624 0.277025492 NA 0.252313929
"1450" -1.852146619 NA -0.030149977 -1.5154923 -0.025625548 -0.124316835 -0.011263192 -0.117433097 0.689239556 0.262671909 -0.622502341 -0.453343188 -0.918543267 -1.479726306 -1.084117843 -1.015558734 -0.687960654 -0.793630719 -0.146761381 -1.336742582 -1.428367138 -0.880199912 NA -0.550259693 -1.323131786 -2.265289308 -0.417031745 -0.180084062 -0.124883182 -0.716006475 -0.846531488 -0.690750056 -0.901648455 -1.095118399 -1.215370849 -1.708153885 -0.147804195 -0.324761081 -2.63945741 -1.454573202 -0.245005798 -0.618596449 -0.406765954 -0.624367665 NA -0.544727175 -0.432476657 -0.555474375 -0.909563411 -0.649130295 -1.400393285 -0.250129416 -0.083925235 -0.620268535 NA -0.748448496 -0.139262067 -0.962596485 -0.506003933 -0.547316732 NA -0.268794897 -0.390084006
"1451" -1.060161102 -0.2424538 -0.175902205 -1.16315081 -0.243984217 -0.072463172 0.624386425 -0.285417971 0.503438405 -0.052662653 -0.22589734 -0.068064731 0.431132855 0.000899595 -0.33128571 0.558415067 0.443916294 0.4896837 0.589341012 0.368455282 0.797056644 0.528920912 0.339752565 0.577624089 -0.022961612 0.432107039 -0.296924654 -0.006621876 0.505189772 -0.071066448 NA 0.387776245 0.123367414 -0.205058084 -0.807212137 -0.860619535 -0.039260714 0.158114243 -0.111602177 0.893390512 0.443017764 -0.499885684 0.099483278 -0.31429987 NA 0.089566443 -0.132389188 0.831212032 -0.592035679 -0.231679882 -0.155484903 -0.229538958 0.638532587 0.229761604 0.286606494 -0.500215445 0.140978593 -0.163813885 -0.283690051 0.383014979 0.318308266 0.338612801 0.234439511
"1452" -0.071603419 0.528331498 0.405931666 -0.326007187 0.907007778 0.730491134 1.336552494 0.936603033 1.425635259 0.753442336 0.520934358 0.271247766 -0.206409352 0.681631125 0.232777 -0.128970381 -0.001400981 0.565995395 0.489070692 -0.17304472 -0.074184898 0.348894757 -0.258900271 0.268652147 0.4010554 NA 0.355504259 0.41534943 0.732079391 NA 0.941997464 0.571600823 -0.080884729 -0.117995558 NA -0.546452801 0.109930059 0.592774206 -0.836555764 -1.345920467 -0.216167938 -2.353878387 -0.484833043 0.043729763 0.699079549 0.629674758 0.564518038 1.111725928 0.305718435 0.410983189 0.755417506 0.858068223 0.75485357 0.625457032 0.908097257 0.141846724 0.148506208 0.197456444 0.2051425 -0.249872611 0.790047005 0.479520698 0.317798971
"1453" -0.501040323 -1.333322476 -1.574070769 0.383014979 -0.476424197 -0.147804195 -1.047539018 -0.555648667 -0.600021203 -0.287015628 -0.566162169 -0.716415807 -0.446599652 NA -0.727738625 -0.66067999 -0.619153501 -0.917041013 -1.362577835 NA -1.08975166 -1.640412717 -0.966006324 -0.828737835 -1.030019497 -1.266202881 -0.854960477 -0.761211912 -0.747392195 -0.75608698 -0.647027245 -0.844435295 -0.24692408 -0.780449509 -0.766793721 -0.455390917 0.013607003 -1.073529508 -0.863224011 -0.637523277 -1.079103822 -1.411817318 NA -0.809905741 -1.056990614 -1.08146023 -0.450201002 -0.329476762 -0.164049512 -0.740238788 -0.430013981 -0.380967637 0.079180798 -0.521549587 -0.719491156 NA -0.10325163 -0.411885676 0.13155444 0.282619278 0.767976321 0.387369024 0.287732071
"1454" -0.209240646 0.484029801 -0.283557258 -0.737099068 -0.349132035 0.050312814 0.67935247 -0.381992752 0.796921439 1.080618025 NA -0.094860281 -0.779794987 0.421535288 0.001399021 -0.520202786 -0.285284948 -0.760569857 -0.477229674 -0.992092445 -0.720107362 -0.302322049 -1.003483944 -1.311929279 -0.283026261 -2.635264531 -0.480781502 0.463671121 NA -0.259807536 -0.474815186 -0.501535577 -0.647600366 -0.592397278 -1.200977295 -1.377136423 -0.912547746 0.017839918 -2.051826375 0.263210061 -0.285151943 -3.435788826 -2.024953356 0.138456743 -0.249744233 -0.190192451 0.289380629 0.708380561 -0.706840508 -1.051537881 -0.944947441 0.622832007 0.043251042 -0.054033889 -0.430321484 -0.287415441 -0.542316291 -0.578034374 0.27307592 -0.680230955 0.396087946 0.321141026 0.100569055
"1455" -1.22894879 -0.558616288 -0.695951108 NA 0.060342229 0.464614132 0.545169078 0.00019998 0.340606536 0.279145741 -0.615445673 -1.119631656 -1.073529508 -1.019154367 NA -0.11518641 -0.022347864 -0.575008653 -0.522898205 -0.683394889 -0.145603974 NA -0.135018212 0.445006283 0.314007498 -0.326977455 0.395616772 0.285479649 0.093854576 -0.521886571 0.759168976 0.223703395 -2.774190004 NA -0.977368581 -0.982163476 -1.135068826 -0.71355399 -0.450044152 -0.657780037 -0.737935363 -0.770028225 -1.467070671 -0.794958447 -0.487109097 NA -0.090034123 0.294459057 0.305865743 0.115380151 0.249279025 0.067752102 -0.018469516 0.048885398 0.320633173 -0.793188535 -0.913793852 -0.978698192 -0.498897053 0.44346713 0.317871744 0.083973434 0.202450928
"1456" -0.945977042 -0.487434671 -0.505174952 -0.721958262 -0.314984755 -0.967847219 -0.157941188 -0.38580955 0.185566287 -0.584831037 -1.477094725 -0.394970371 -0.343617705 NA -0.751412089 -0.97127504 -0.638658995 -0.980296062 -0.98564081 -1.004575647 -1.161871628 -0.771108722 -0.969164221 -0.423120043 -0.701380985 NA -0.967847219 -0.407667532 -0.367447041 0.312911127 -0.429092039 -1.279055611 -0.840024376 -0.815540829 -0.06400533 0.110556991 -1.237184939 -0.305710275 -1.086782537 -1.627092848 -0.672168774 -0.433093275 -0.921303274 0.11234606 -0.584292776 -0.707854809 -0.481266822 -0.0965109 -1.470545914 -0.637901706 -1.244794799 -0.103584316 -0.18825915 -0.449103565 -0.643976137 NA -0.555300114 -0.611014351 -0.730226189 -0.761854379 -0.682800889 -0.051293294 -0.505838082
"1457" -1.161232651 -1.755041886 NA -0.344040806 -1.260190484 -0.825764705 -1.090941782 -1.32275634 -1.209320411 -1.131342113 -1.100514096 -0.923315347 -0.113616727 -1.580850456 -1.158043872 -1.1248536 -0.290753451 -1.065080805 -1.172797187 -1.255617037 -0.538539462 -1.568775931 -0.633369977 -1.233401615 -1.07089985 -0.484183693 -1.011151013 -0.695349604 -1.380709983 -0.899925378 -0.964693471 -1.323883101 -0.449573748 -1.698815724 -0.755235373 -0.486133011 -0.344322973 -0.987518241 -1.401611065 -1.222136775 -0.900663476 -1.590125601 -1.30379314 -0.45523325 -1.1141321 -1.139434283 -1.049822124 -0.910060182 -1.255968099 -1.159318164 -1.344768614 -1.559695821 -1.138185064 -1.469241282 -0.872991808 -0.824395467 -0.283955691 -0.240544066 -0.539739634 -1.148853505 -0.441144101 -0.505506462 -1.030019497
"1458" 0.22210301 NA -0.67648674 1.033611438 0.067471715 0.337114887 0.572616624 0.043634037 0.423174042 0.30733763 0.245843937 0.290054257 0.428790933 -0.242581245 NA 0.640168256 0.26589648 0.096400494 -0.077961541 -0.091348039 0.44871615 -0.561768103 -0.062194604 0.458247294 -0.245133569 0.302176519 -0.369760184 0.098305689 0.348683094 -0.349273829 0.485261632 0.346564 NA -0.694548162 -0.075262485 0.09921165 0.945538806 -0.386545223 0.030432207 0.148333795 0.197128064 0.21913553 -0.351829559 0.421666487 -0.327948666 -0.26097523 0.228330078 0.194579454 0.217769135 0.37183938 0.49158164 0.103729186 0.77029339 0.144533151 0.254797245 0.915690552 0.522596079 0.137411356 NA 0.73457699 0.852626495 0.722608891 0.95628038
"1459" -1.142250746 0.572560218 0.436834568 NA 0.502470819 0.008761506 0.449609577 0.42160089 0.592497772 0.050978245 NA -0.477874524 -0.731888009 -0.242963679 -0.517346841 -0.834019739 -0.209610537 -0.715188311 -0.591854929 -1.538513574 -0.999672341 -0.76593295 -0.858965665 -0.48240015 -0.64226397 -0.590951668 -0.558791128 0.11867153 0.211475746 0.081119051 -0.325176277 -0.226775138 -0.510825624 -0.919796871 -1.256319285 -1.257373581 -0.859201765 -0.479650006 -1.396344697 -0.694147681 -0.930389656 -0.769164667 -0.354391838 NA 0.367417041 -0.183922838 -0.146066776 0.023423515 -0.133074354 -0.111043299 -0.115410852 0.224422733 0.093490343 -0.405865188 0.382742221 -0.381992752 -0.188500608 NA -0.582679728 -0.927604492 -0.403317416 -0.024600117 -0.451299644
"1460" -0.436955775 -0.867976872 -0.935983365 0.165260169 -0.025522957 0.330166684 0.112792827 -0.127492521 0.088194011 0.197292268 -0.412942998 -0.116196794 -0.242836185 -0.561768103 NA -0.10325163 NA -0.655851396 -0.840951375 -1.061894706 -0.915541013 -1.082640519 -0.356960699 -0.095850326 -0.506335718 -0.511826124 -0.387723427 -0.231679882 -0.016129382 -0.616186139 0.322807874 0.189297171 -0.17888746 -0.925079238 -0.616371342 -0.303675962 -0.130222587 -0.872991807 -0.688557728 -0.884065585 -1.210997419 -1.401204974 -1.399987688 0.237283115 -0.356817811 -0.309655053 0.486246005 0.644954338 0.382469388 -0.148152041 0.601744357 0.187309098 0.632600681 -0.259418607 0.138021298 -0.18140198 -0.820071874 -0.819164021 -0.498732376 -0.106138596 NA -0.161813296 -0.683394889
"1461" -1.601469743 -1.090346544 -0.377169239 -1.229632551 -0.777181176 -1.277619345 -1.141624179 -0.80833359 -0.538710827 -0.349132035 -0.29961971 -0.26918749 0.450948223 -0.103473409 -0.048035449 0.923504649 -0.041551427 0.495975911 0.224103091 0.537603865 0.258047267 -0.513662979 0.734529018 NA -0.641124152 NA -1.115656723 0.448907666 -0.357246536 -0.487597498 -0.577677931 -0.208501275 -0.450671701 -0.369036752 -0.548354436 -1.263722809 NA NA 0.121155122 -0.015621381 0.006975614 -0.251414433 -0.079043207 -0.841415197 -0.066781034 -0.461083532 -0.159934038 -0.68121861 -1.025268894 -0.411734721 -1.452006904 -0.838404193 -0.471925475 -0.685377443 -1.34822816 -1.10835964 -0.942891414 -0.407667532 -0.264356247 -0.237622873 -0.305710275 -0.695149183 -1.251064412
"1462" -0.291690094 -0.160638346 0.195731244 -0.949847515 -0.285817146 -0.545244551 -0.539739634 -0.352398387 0.042580448 0.338897864 -0.201871416 -0.190676361 -0.480781502 -0.727531607 -0.870600606 -1.057854296 -0.268925744 -0.864647499 -1.020540753 -1.812778836 -1.337504197 -0.68299885 -1.030019497 -0.667674385 -0.104694071 -0.3315643 -0.523404406 0.256346192 -0.437265421 0.254254546 -0.659325632 -0.317179543 -0.512159847 -0.290352301 -0.638469619 -0.60477007 -0.597291695 -0.398688124 -1.219086442 -2.571772583 -0.908074577 -1.078221599 -0.441610555 -0.119346758 0.508803581 0.161438346 0.03449804 -0.318553736 -0.007427516 -0.11395288 NA 0.181988168 0.245139849 -0.045520515 -0.288615842 0.203104096 -0.318416232 -0.249230886 -0.189587893 -1.098112414 -0.602575482 -0.1806829 0.015381102
"1463" -0.003706862 -0.447225042 -0.399582445 0.321068491 0.70882366 0.599605436 0.426312941 0.673403552 0.715006515 0.996394976 0.21066603 0.414689103 0.362070363 -0.141909246 0.718668718 0.64652716 -0.039156715 0.256733054 NA -0.729811165 NA -0.153151179 -0.134560493 0.868276267 0.273988745 0.307411168 0.311813552 0.438641953 0.574701425 -0.178289696 0.74924392 0.612858609 0.248499359 -0.251285857 0.050978245 0.238307988 -0.198572897 -0.45523325 0.038739828 -0.121264087 -0.492494667 -0.376294731 -0.673344553 -0.067422676 NA 0.071483102 0.26918709 0.612858609 0.903043372 NA 0.871795332 0.379942151 0.49445231 0.363183716 0.432042123 0.174457382 -0.018571386 0.021761492 -0.151869949 0.211880359 0.296022197 0.603058346 0.554804231
"1464" -0.636766847 -0.428938464 -1.013627965 -0.13056437 -0.375857763 -0.802738857 -0.534776845 -0.442544116 -0.75608698 -0.095960391 -1.124545671 0.386214329 0.028587457 0.349529476 -0.670212209 -0.763140552 0.050502982 -0.426484475 -0.750564451 -0.878994947 -0.59511344 -0.303405033 -0.720518377 -1.127938118 -0.31429987 -1.16315081 -1.101416216 -0.29732845 -1.375552265 0.212203931 -0.845133538 -1.687399454 -0.695951108 -0.558266698 -0.022756987 -0.649704623 -0.930896884 -0.825079852 -1.968258013 -1.708153885 -0.684385675 -0.470003629 -1.023875943 -0.109145447 -0.79939698 -1.076459484 -0.529668712 -0.850502991 -1.22587764 -1.142250746 -1.358679194 -1.221458119 -0.618410834 -0.650662569 -1.748125432 -1.319009614 -1.10021357 -0.840719545 -0.891598119 NA -1.489878677 -0.836555764 -1.213349966
"1465" -1.730476241 -2.198225078 -2.008424054 -0.664559724 -0.841183259 -1.21402314 -1.528318861 -0.901155844 -0.952954716 -1.123622452 -1.03423003 -0.626049437 0.15956457 0.094764576 -0.328642966 -0.457600863 -0.46029095 -0.435872771 -1.293532881 -1.067404362 -1.267267655 -1.713133149 -0.616000971 -1.045830103 -0.703197516 -1.340174426 -1.06363132 -1.20330636 -1.209320411 -1.618478657 -0.816219178 -1.547872557 -1.619488248 -1.575519694 -0.980296062 -0.24692408 -1.384296358 -0.997771974 NA -0.941352162 -1.418404415 -1.262308381 -2.092324168 -1.022762976 -0.678849876 -1.094520671 -0.811705517 -1.155817762 -1.200645014 -0.558791128 -0.709073331 -0.998043234 -1.106241316 -0.929375971 -0.897223669 -1.602958946 -1.695540612 -1.650780876 -1.928266714 -1.153596597 -0.617668719 -1.844527535 -2.249992643
"1466" -0.478519789 -0.340942212 -0.446912298 -0.287815415 0.429181635 0.226577648 0.547543207 0.368801124 0.608024927 0.651022254 NA -0.148964153 NA -0.392746336 0.041717593 -0.352398387 -0.3315643 -0.499061757 -0.479004011 -0.963644428 NA -0.598200703 NA 0.036042591 0.242240047 -0.813057477 0.206200831 0.075385727 0.363878933 0.0009995 0.681529961 0.081303451 0.009752291 -0.213812224 -0.187052731 -0.429860265 -0.593301846 -0.560366069 -0.973390324 -1.329536027 -0.883339632 -0.660292844 NA -0.283955691 -0.355532739 -0.317866404 0.457614702 0.416998344 0.132167964 -0.258770729 0.434764977 -0.044788183 0.452921049 0.096128027 0.153664848 -0.589147591 -0.497580397 -0.670994376 -0.164992575 0.348683094 0.045260131 0.06428849 0.315321558
"1467" -0.233699065 -0.087738914 -0.120925468 -0.234963128 0.358093937 0.371425616 0.474617967 0.280808504 0.626847109 0.585005022 -0.090909875 -0.141102841 -0.393487131 -0.228910146 0.098215048 -0.477229674 -0.483696956 -0.506833602 -0.316355933 -1.346304713 -0.700373226 -0.690949597 -0.579104465 -0.116870952 0.05600219 -0.839792761 0.110377908 0.081211255 0.302250437 -0.123750807 0.480325178 0.225859859 -0.2026059 -0.04144719 -0.036560255 -0.455390917 -0.646454453 -0.390084006 -1.304898723 -1.337123317 -0.980562622 -0.889892258 -1.845160246 -0.422509543 -0.047615854 -0.071710848 NA 0.709610907 0.274064776 -0.147340588 0.486491947 0.155977582 NA 0.178982656 0.234123055 -0.273647683 -0.512827626 -0.310064023 -0.089924708 0.664336099 0.2786161 0.259976801 0.51831749
"1468" 0.602456315 -0.25812327 -0.020713042 0.818457372 0.523662873 0.559730067 0.598891445 0.559958586 1.090210425 0.958008325 NA 1.268805032 1.048300968 -0.159816702 1.277455581 1.049982112 0.342241278 0.242789304 0.502833774 -0.438660013 -0.053928342 -0.344464087 0.397903256 0.813593334 0.537487029 0.326710459 0.370735628 0.417920549 0.444429378 -0.019794627 0.824350866 0.45285747 0.493170689 -0.015621381 0.363670419 0.605681155 0.202695916 -0.378190466 0.161438346 -0.359966068 NA -0.255150347 -2.167180456 0.393325048 0.328584064 0.384854154 0.380420767 0.607207956 0.77615472 0.527210653 0.852413325 0.267810943 0.58911911 0.48913201 0.573969423 0.576163825 0.097580328 0.232222215 -0.086647807 0.19901478 0.321358599 0.28840681 0.154264959
"1469" -0.02644665 -0.003706862 0.084616846 -0.766793721 0.285554811 -0.088503399 0.609004412 0.260439336 0.517244976 0.632335041 0.030626194 -0.121151202 -0.417790758 -0.558791128 -0.501370465 -0.688358664 -0.402718882 -0.123411345 -0.328226328 NA -0.885276678 -0.702187925 -0.359106469 -0.191644884 -0.235848924 -0.551126921 -0.186450067 0.00608147 -0.176379247 -0.903127745 0.274064777 0.17412136 -0.779794987 0.14660802 0.009058845 -0.699165253 -0.182721637 -0.208747671 -1.097213268 -0.672364641 -0.708057793 -0.786579125 -0.762282919 -0.788777412 -0.125223145 -0.011870173 -0.314026048 0.335185695 0.077423897 -0.275885263 0.225381046 NA 0.01813457 -0.293431904 -0.195042121 -0.434945413 -0.110038105 0.280053045 0.029752958 0.756450564 0.301289076 0.671412688 0.900567771
"1470" -0.469203949 -0.943148186 -1.099012369 0.446990855 -1.028340236 -2.006934851 -2.695627681 -1.07382212 -2.343407088 -1.720369473 -0.782634347 -0.130222587 0.049075838 -0.290486 -0.644928608 -0.394376811 -0.702591639 -0.327254848 NA -1.441384327 -1.41551722 -1.142250746 -0.378336441 -0.918543267 -0.331982331 -0.918543267 -0.839792761 -0.698762919 -1.340556469 -1.180256278 -1.926205566 -1.47797115 -0.463147188 -0.639227339 -0.200281882 0.318744598 -1.127011763 -1.016387348 -0.964431107 -0.718259881 -1.516858731 -1.013903561 -2.036382052 -0.6806259 -0.720312849 -0.68299885 -0.571992059 -1.436325295 -0.464896692 -0.519361955 -1.441384327 NA -1.312300681 -0.58554917 -0.992362169 0.106699619 -0.322411553 -0.444257913 -0.606969484 -0.779358877 -0.927098931 -0.633746837 -0.711718566
"1471" -0.303269596 -0.321169917 -0.272465107 -0.072570693 -0.581248088 -1.607939036 NA -0.663394222 -1.251064412 -0.313889165 -1.203972804 -0.449416996 0.280204183 0.66808575 -0.684980618 -0.68319685 -0.222768622 0.02039069 -0.31525884 -0.336312249 -1.369240607 -1.21976349 -0.670994376 -0.893062606 -1.053830146 NA -1.342468882 -0.84629836 -1.286630038 -0.206655234 -1.413460029 -1.905824426 -0.298945265 -0.610645959 -0.473690417 -0.218529214 -0.943405024 -1.031701583 -0.547316732 0.814966504 -0.681613945 -0.608806032 NA -0.581784713 -0.329754849 -0.745493661 -0.563874845 -1.893127964 -1.052396865 -0.515000995 -1.630661549 -1.201642189 -0.720723948 -1.041003976 -2.281802554 -0.520707624 -0.94032731 0.215353286 -0.16735413 0.111183529 -0.880199912 -0.510658971 0.201879056
"1472" -0.683592968 -0.422814746 -0.794958447 -0.470803949 -0.933945667 -0.876349125 -2.046393688 -0.993711879 -2.307597635 -1.243060193 -0.984034384 -0.995333939 -0.442699795 NA -0.999944117 -1.685779146 -0.973919845 -0.162048452 -0.777398733 -1.956162526 -0.760997848 -0.487760351 -0.627734042 -1.328025453 NA -0.684980618 -0.374693449 -1.532014016 -0.9331826 -0.282097694 -2.156754645 -1.355959161 -0.784604791 -0.445662298 -0.825993094 -0.869884359 -0.078826781 1.209706336 NA -1.536187451 -1.32425897 -0.654695994 -1.631683521 -1.480165577 -1.225196441 -1.245142081 0.186147562 -1.091537375 -0.483859176 -0.532900831 -0.279317156 -0.483048343 -0.071496002 -0.619153501 -0.815314815 -1.269756545 -1.718694898 -1.34822816 -0.271546291 -0.459182391 -0.610093625 NA -0.432168491
"1473" 0.085810656 -0.95503156 -0.188742125 0.472562852 -0.023575737 -1.22758267 -0.916290732 -0.077529203 -0.161813296 NA 1.027259492 1.372803771 1.002651898 -0.441610555 -0.567925216 0.325266833 -0.077961541 0.317653411 -0.220771367 -1.287354413 -0.760569857 -0.75395932 0.19499096 NA -0.560716393 -0.458233174 -0.380674939 -0.061981792 -1.417991448 -0.721752438 -0.681416258 -1.287354413 0.004489905 0.282619278 0.730587464 0.461593362 -0.043429558 -0.650087691 NA -1.158680815 -0.85943792 0.087919298 -0.821207851 -0.018062143 -0.484670666 -0.130450429 -0.540426094 -0.875388741 -0.76035593 -1.052969931 -0.832409248 -0.904115156 -1.130102956 -0.788337368 -1.180907531 0.059400343 -0.299484785 -0.326145739 -0.75395932 -0.792083928 -1.165393322 -1.064210862 -1.371602812
"1474" -0.218778094 -0.132731712 -1.462311848 0.618208094 -0.356246464 -1.312300681 -1.182537524 -0.392154094 -0.964168812 -0.633181599 -0.615075645 0.585506289 -0.47868117 -0.361974677 0.303653842 0.048790164 -0.357389485 0.71069236 0.038258712 -0.916040763 -0.947007705 -0.765717873 -0.024292693 -0.426025022 -0.361687486 -1.091239534 NA -1.125469743 -1.323131786 -1.25281297 -1.071191693 -1.351699716 -0.551994901 -0.778269434 -0.613412213 0.4152174 -0.954771719 -0.822572728 -0.205426431 -0.374402583 -0.611198598 -0.735845935 -1.195674002 0.185400146 -0.757152511 -0.571814895 0.436446846 -0.704814985 -0.305438794 -0.265529268 -0.412187654 0.177057727 -0.540254435 -0.170432512 -0.308156926 NA NA 0.016168581 -0.571460662 -0.829425199 -0.205303633 -0.435563556 -0.668259465
"1475" -1.989235274 -0.187052731 -0.318828801 -1.319383656 -0.774574179 -0.798063351 -0.840487768 -0.789217649 -1.236495996 -1.265493661 -0.524586539 -0.413396478 -0.662811981 -0.95503156 -1.023875943 -0.36686959 -0.445350042 -0.503519049 -0.71355399 -1.296453657 -0.717644812 -0.610461814 -0.689752947 -1.328402883 -0.939303506 -0.928869514 -0.940583424 -0.401821753 -0.694147681 -0.076017486 -1.38309947 -0.736681183 -1.061894706 -0.471604911 -1.215708061 NA -0.349557476 -0.648747593 -0.071388596 -1.175709339 -0.923818998 -0.558441478 -0.371498559 -0.381260419 -0.435872771 -0.431090656 -1.085597352 -0.95972029 -1.081755172 -0.932420114 -0.990744918 NA -0.33673227 -0.889162065 0.114577905 -0.868930161 -0.600567999 -0.338414121 -0.748871329 -0.616741849 -0.900417383 -1.193692495 -0.933436891
"1476" 0.461656388 0.262056525 0.720616423 0.496280352 0.064944689 0.336472237 0.116893751 0.024692613 0.412242092 0.649822056 0.062599142 -0.052135754 NA 0.311740338 0.221862731 0.281412459 0.152549398 0.239174368 NA NA -0.061024702 0.369561554 -0.438815088 -0.193827497 0.190950883 -0.668649709 0.292445708 0.464928271 0.044399587 1.1787473 0.431067876 -0.248717802 0.253789141 0.437545002 0.645531327 NA 0.141933496 -0.134903762 -0.565809932 -0.231175723 0.158882325 0.110019645 NA 0.573011379 -0.033453376 0.136626598 NA 0.255649463 -0.001100605 -0.23079777 -0.088503399 0.169995907 0.800565577 0.17075492 0.358932394 0.394875907 0.558186195 0.619662091 0.185981518 NA 0.106609735 -0.019692633 -0.322135501
"1477" -2.031794888 -0.447068658 -0.261364764 -0.977368581 -0.720518377 -0.499556032 -0.187173308 -0.759073331 -1.265848208 -1.389900857 -0.620826519 -0.297059234 -0.878754128 -1.591597994 -0.770244231 -0.487434671 -0.508993969 -1.024154378 -1.381107834 -0.695550065 -0.398092354 -0.983766897 -0.961288098 -1.100814712 NA -1.043840053 -0.990206415 -0.183802653 -1.875358493 -0.46505589 -0.892330094 -3.759301918 -0.731264503 -0.97127504 -1.279774518 -1.691733155 -0.245772669 0.773297575 -0.126924694 -1.194352561 -0.768517488 -0.330589574 -0.077529203 -0.777616337 -0.375566558 -1.233744963 -1.171828351 -1.641961104 -1.963259787 -1.716466485 -3.064011114 -1.682546384 -1.515947569 -2.055725015 -1.710917081 -0.622129693 -0.18224156 -0.553733125 -0.459815703 -0.367158274 -0.655466114 -1.399987688 -2.009169489
"1478" 0.364712556 NA -0.258900271 0.873174441 1.236343184 1.611316147 1.722177138 1.392549755 1.60341984 1.201650109 0.189131649 0.185981518 0.30733763 -0.430321484 -0.674521716 0.008860628 -0.742547531 -0.429552904 -0.302457358 -1.028619917 -0.623248053 -0.790760009 -0.094860281 NA 0.460647497 1.149812245 1.008322817 0.51204488 1.017329924 0.447374511 1.035459474 0.118760336 0.51108559 0.017152059 NA 0.90393471 0.485938492 0.238544348 0.608678024 -0.333237474 -0.858729621 -0.232184296 0.704532125 0.752453286 0.933226509 -0.086975014 0.621436333 0.870288677 0.935701125 1.011709997 NA 0.21985816 0.695294873 0.284050486 NA 1.509904829 0.249045189 0.546559496 0.602948913 0.6970894 0.43857746 0.281789747 0.739696741
